phylum,class,order,published_year,category
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2015,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2006,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2011,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2006,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,2011,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,BRASSICALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2011,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2006,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2011,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2013,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2006,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2006,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2011,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2006,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,DIPSACALES,2006,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,DIPSACALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,DIPSACALES,2011,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2006,EX
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2011,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2011,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2011,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2006,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2011,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,LAMIALES,2006,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,PLUMBAGINALES,2011,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,PRIMULALES,2011,EW
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2011,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2018,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,2011,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2006,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SOLANALES,2018,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,VIOLALES,2006,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,VIOLALES,2006,CR
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,2011,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2011,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2006,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2004,LC
TRACHEOPHYTA,LILIOPSIDA,POALES,2011,LC
TRACHEOPHYTA,LILIOPSIDA,POALES,2017,LC
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,2013,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2011,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,APIALES,2009,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,AQUIFOLIALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,AQUIFOLIALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,AQUIFOLIALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2012,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2012,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2012,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2014,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2012,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2012,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2014,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2016,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2015,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,2018,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,BORAGINALES,2014,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,LAURALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2009,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2009,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2009,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2016,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2014,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2014,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,MAGNOLIALES,2014,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2014,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,GENTIANALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,2016,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,2016,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,2015,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,1998,LR/lc
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2014,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2017,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,THEALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,THEALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,POLYGONALES,2007,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2007,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2018,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,POLYGONALES,2007,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,POLYGONALES,2007,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,POLYGONALES,2007,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,POLYGONALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,POLYGONALES,2007,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,POLYGONALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,DIPSACALES,2007,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,DIPSACALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,POLYGONALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,2007,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,ZYGOPHYLLALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ZYGOPHYLLALES,2007,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,RANUNCULALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SCROPHULARIALES,2018,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2007,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,2007,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,POLYGONALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,MALVALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,SAPINDALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,ZYGOPHYLLALES,2007,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,DIPSACALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2014,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SANTALALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2014,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CELASTRALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FABALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,MALPIGHIALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,MYRTALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,SAXIFRAGALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,VIOLALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,VITALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,2007,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CUCURBITALES,2007,EX
TRACHEOPHYTA,PINOPSIDA,PINALES,2013,LC
TRACHEOPHYTA,PINOPSIDA,PINALES,2013,DD
TRACHEOPHYTA,PINOPSIDA,PINALES,2013,LC
CHLOROPHYTA,CHLOROPHYCEAE,CHAETOPHORALES,2007,DD
CHLOROPHYTA,ULVOPHYCEAE,CLADOPHORALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,BONNEMAISONIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,LC
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,VU
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,VU
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,CR
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,CR
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,VU
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,CR
RHODOPHYTA,FLORIDEOPHYCEAE,CERAMIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,CORALLINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,GIGARTINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,GIGARTINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,GIGARTINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,GIGARTINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,GIGARTINALES,2007,LC
RHODOPHYTA,FLORIDEOPHYCEAE,GIGARTINALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,GIGARTINALES,2007,LC
RHODOPHYTA,FLORIDEOPHYCEAE,GRACILARIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,GRACILARIALES,2007,CR
RHODOPHYTA,FLORIDEOPHYCEAE,HALYMENIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,HALYMENIALES,2007,LC
RHODOPHYTA,FLORIDEOPHYCEAE,HALYMENIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,HALYMENIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,NEMALIALES,2007,CR
RHODOPHYTA,FLORIDEOPHYCEAE,NEMALIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,NEMASTOMATALES,2007,CR
RHODOPHYTA,FLORIDEOPHYCEAE,SEBDENIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,RHODYMENIALES,2007,DD
RHODOPHYTA,FLORIDEOPHYCEAE,RHODYMENIALES,2007,DD
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,2008,NT
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,2008,NT
TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,2008,EN
TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,2008,CR
TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,2008,CR
TRACHEOPHYTA,LILIOPSIDA,ALISMATALES,2008,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,RAFFLESIALES,2008,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,ASTERALES,2008,EW
TRACHEOPHYTA,MAGNOLIOPSIDA,ERICALES,2008,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,OXALIDALES,2008,EN
TRACHEOPHYTA,PINOPSIDA,PINALES,2013,EN
BRYOPHYTA,BRYOPSIDA,POTTIALES,2008,CR
MARCHANTIOPHYTA,MARCHANTIOPSIDA,MARCHANTIALES,2008,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2013,CR
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,NT
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,VU
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,DD
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,LC
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2013,EN
TRACHEOPHYTA,MAGNOLIOPSIDA,CARYOPHYLLALES,2017,NT
